Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver_1,driver_2,race_bit_0,race_bit_1,race_bit_2,race_bit_3,race_bit_4
51,93186,52.0,33088,41950,18148,0,19.0,0,1.0,0,0,0,31062.0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
52,94755,53.0,33557,42430,18768,0,20.0,0,1.0,0,0,0,31585.0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
0,86434,1.0,27232,31160,28042,0,4.0,0,1.0,0,0,0,28811.33333333333,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
1,83657,2.0,23771,31524,28362,1,5.0,0,1.0,0,0,0,27885.666666666668,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
2,83183,3.0,23702,31338,28143,1,6.0,0,1.0,0,0,0,27727.666666666668,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
3,82782,4.0,23531,31174,28077,1,7.0,0,1.0,0,0,0,27594.0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
4,82698,5.0,23529,31112,28057,1,8.0,0,1.0,0,0,0,27566.0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
5,82310,6.0,23419,30933,27958,1,9.0,0,1.0,0,0,0,27436.666666666668,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
6,82254,7.0,23288,30968,27998,1,10.0,0,1.0,0,0,0,27418.0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
7,82355,8.0,23377,30971,28007,0,11.0,0,1.0,0,0,0,27451.666666666668,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
8,81972,9.0,23278,30754,27940,1,12.0,0,1.0,0,0,0,27324.0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
9,81974,10.0,23193,30807,27974,0,13.0,0,1.0,0,0,0,27324.666666666668,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
10,82284,11.0,23271,30870,28143,0,14.0,0,1.0,0,0,0,27428.0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
11,81998,12.0,23225,30751,28022,0,15.0,0,1.0,0,0,0,27332.666666666668,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
12,81947,13.0,23228,30798,27921,1,16.0,0,1.0,0,0,0,27315.666666666668,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
13,82151,14.0,23279,30835,28037,0,17.0,0,1.0,0,0,0,27383.666666666668,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
14,81766,15.0,23086,30802,27878,1,18.0,0,1.0,0,0,0,27255.33333333333,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
15,81913,16.0,23209,30682,28022,0,19.0,0,1.0,0,0,0,27304.33333333333,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
16,81904,17.0,23154,30688,28062,0,20.0,0,1.0,0,0,0,27301.33333333333,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
17,82741,18.0,23115,30898,28728,0,21.0,0,1.0,0,0,0,27580.33333333333,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
18,82991,19.0,23316,31354,28321,0,22.0,0,1.0,0,0,0,27663.666666666668,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
19,81527,20.0,22669,30782,28076,1,23.0,0,1.0,0,0,0,27175.666666666668,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
20,82386,21.0,23286,30936,28164,0,24.0,0,1.0,0,0,0,27462.0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
21,82383,22.0,23162,30863,28358,0,25.0,0,1.0,0,0,0,27461.0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,1
22,82466,23.0,23226,30935,28305,0,26.0,0,1.0,0,0,0,27488.666666666668,0,0,1,1,0,0,0,0,0,1,0,1.0,0.0,0,0,1,0,1
23,82260,24.0,23214,30789,28257,0,27.0,0,1.0,0,0,0,27420.0,0,0,1,1,0,0,0,0,0,1,0,1.0,0.0,0,0,1,0,1
24,82886,25.0,23436,31010,28440,0,28.0,0,1.0,0,0,0,27628.666666666668,0,0,1,1,0,0,0,0,0,1,0,1.0,0.0,0,0,1,0,1
25,82926,26.0,23497,30966,28463,0,29.0,0,1.0,0,0,0,27642.0,0,0,1,1,0,0,0,0,0,1,0,1.0,0.0,0,0,1,0,1
26,86194,27.0,23287,30999,31908,0,30.0,0,1.0,0,1,0,28731.33333333333,0,0,1,1,0,0,0,0,0,1,0,1.0,0.0,0,0,1,0,1
27,101228,28.0,42397,31018,27813,0,1.0,1,1.0,0,0,1,33742.666666666664,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,0,0,1,0,1
28,82131,29.0,23518,30810,27803,0,2.0,1,1.0,0,0,0,27377.0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,0,0,1,0,1
