Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver_1,driver_2,race_bit_0,race_bit_1,race_bit_2,race_bit_3,race_bit_4
11,0,12.0,58377,53738,55167,0,16.0,0,1.0,0,0,0,55760.66666666666,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
12,0,13.0,55515,52036,67330,0,17.0,0,1.0,0,1,0,58293.66666666666,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
13,0,14.0,-123574,57187,66387,0,1.0,1,1.0,0,0,1,0.0,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
14,0,15.0,-107328,47477,59851,0,2.0,1,1.0,0,1,0,0.0,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
15,0,16.0,-147556,63563,83993,0,1.0,1,3.0,0,0,1,0.0,0,1,0,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
16,0,17.0,92926,29916,29361,0,2.0,1,1.0,0,0,0,50734.333333333336,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
17,93425,18.0,34570,29837,29018,1,3.0,1,1.0,0,0,0,31141.666666666668,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
18,92712,19.0,34167,29566,28979,1,4.0,1,1.0,0,0,0,30904.0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
19,92764,20.0,34413,29503,28848,0,5.0,1,1.0,0,0,0,30921.33333333333,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
20,92488,21.0,34047,29503,28938,1,6.0,1,1.0,0,0,0,30829.33333333333,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
21,92204,22.0,33967,29413,28824,1,7.0,1,1.0,0,0,0,30734.666666666668,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
22,98474,23.0,33958,29347,35169,0,8.0,1,1.0,0,0,0,32824.666666666664,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
23,118848,24.0,44071,41542,33235,0,9.0,1,1.0,0,0,0,39616.0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
24,91785,25.0,33920,29191,28674,1,10.0,1,1.0,0,0,0,30595.0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
25,92179,26.0,34041,29366,28772,0,11.0,1,1.0,0,0,0,30726.33333333333,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
26,91883,27.0,33715,29366,28802,0,12.0,1,1.0,0,0,0,30627.666666666668,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
27,104699,28.0,43802,32154,28743,0,13.0,1,1.0,0,0,0,34899.666666666664,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
28,101727,29.0,33946,29149,38632,0,14.0,1,1.0,0,0,0,33909.0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
29,127686,30.0,45551,40992,41143,0,15.0,1,1.0,0,0,0,42562.0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
30,128261,31.0,43810,41530,42921,0,16.0,1,1.0,0,0,0,42753.66666666666,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
31,124976,32.0,46734,37680,40562,0,17.0,1,1.0,0,0,0,41658.66666666666,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
32,98172,33.0,40410,29141,28621,0,18.0,1,1.0,0,0,0,32724.0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,1,0,1,0,1
33,91491,34.0,33751,29162,28578,1,19.0,1,1.0,0,0,0,30497.0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,1,0,1,0,1
34,91488,35.0,33673,29227,28588,1,20.0,1,1.0,0,0,0,30496.0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,1,0,1,0,1
