Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver,race_number
5,98270,6.0,26095,46103,26072,1,6.0,1,3.0,0,0,0,32756.666666666668,0,0,1,0,0,0,1,0,1,0,0,PER,7
6,98134,7.0,26094,45815,26225,1,7.0,1,3.0,0,0,0,32711.33333333333,0,0,1,0,0,0,1,0,1,0,0,PER,7
7,97285,8.0,25793,45657,25835,1,8.0,1,3.0,0,0,0,32428.33333333333,0,0,1,0,0,0,1,0,1,0,0,PER,7
8,96854,9.0,25221,45535,26098,1,9.0,1,3.0,0,0,0,32284.666666666668,0,0,1,0,0,0,1,0,1,0,0,PER,7
9,96883,10.0,25570,45326,25987,0,10.0,1,3.0,0,0,0,32294.33333333333,0,0,1,0,0,0,1,0,1,0,0,PER,7
10,95987,11.0,25291,44854,25842,1,11.0,1,3.0,0,0,0,31995.666666666668,0,0,1,0,0,0,1,0,1,0,0,PER,7
11,95597,12.0,24891,44583,26123,1,12.0,1,3.0,0,0,0,31865.666666666668,0,0,1,0,0,0,1,0,1,0,0,PER,7
12,94104,13.0,24785,43507,25812,1,13.0,1,3.0,0,0,0,31368.0,0,0,1,0,0,0,1,0,1,0,0,PER,7
13,93245,14.0,24589,43157,25499,1,14.0,1,3.0,0,0,0,31081.666666666668,0,0,1,0,0,0,1,0,1,0,0,PER,7
14,92815,15.0,24494,42810,25511,1,15.0,1,3.0,0,0,0,30938.33333333333,0,0,1,0,0,0,1,0,1,0,0,PER,7
15,108107,16.0,24602,42400,41105,0,16.0,1,5.0,0,1,0,36035.66666666666,0,1,0,0,0,0,1,0,1,0,0,PER,7
16,92141,17.0,26453,40873,24815,0,17.0,1,4.0,0,0,1,30713.666666666668,1,0,0,0,0,0,1,0,1,0,0,PER,7
17,85215,18.0,22905,39175,23135,1,18.0,1,2.0,0,0,0,28405.0,1,0,0,0,0,0,1,0,1,0,0,PER,7
18,86966,19.0,23017,39913,24036,0,19.0,1,2.0,0,0,0,28988.666666666668,0,0,1,0,0,0,1,0,1,0,0,PER,7
19,88792,20.0,23553,40944,24295,0,20.0,1,2.0,0,0,0,29597.33333333333,0,0,1,0,0,0,1,0,1,0,0,PER,7
20,89371,21.0,24009,41100,24262,0,21.0,1,1.0,0,0,0,29790.33333333333,1,0,0,0,0,0,1,0,1,0,0,PER,7
21,103440,22.0,23052,40434,39954,0,22.0,1,1.0,0,1,0,34480.0,0,0,1,0,0,0,1,0,1,0,0,PER,7
22,94149,23.0,27208,41328,25613,0,1.0,1,1.0,0,0,1,31383.0,0,0,1,0,0,1,0,0,0,1,0,PER,7
23,85539,24.0,23557,38894,23088,0,2.0,1,1.0,0,0,0,28513.0,0,0,1,0,0,1,0,0,0,1,0,PER,7
24,82206,25.0,22210,37806,22190,1,3.0,1,1.0,0,0,0,27402.0,0,0,1,0,0,1,0,0,0,1,0,PER,7
25,84060,26.0,21756,38547,23757,0,4.0,1,1.0,0,0,0,28020.0,0,0,1,0,0,1,0,0,0,1,0,PER,7
26,117255,27.0,34183,51283,31789,0,5.0,1,1.0,0,0,0,39085.0,0,0,1,0,0,1,0,0,0,1,0,PER,7
27,128097,28.0,35688,54841,37568,0,6.0,1,1.0,0,0,0,42699.0,0,0,1,0,0,1,0,0,0,1,0,PER,7
28,119039,29.0,32040,50967,36032,0,7.0,1,1.0,0,0,0,39679.66666666666,0,0,1,0,0,1,0,0,0,1,0,PER,7
29,0,30.0,30914,54026,-84940,0,8.0,1,1.0,0,1,0,0.0,0,0,1,0,0,1,0,0,0,1,0,PER,7
30,0,31.0,54337,65572,38503,0,1.0,1,1.0,0,0,1,52804.0,0,0,1,0,1,0,0,0,0,1,0,PER,7
31,123485,32.0,36399,53942,33144,0,2.0,1,1.0,0,0,0,41161.66666666666,0,0,1,0,1,0,0,0,0,1,0,PER,7
32,83415,33.0,22358,38647,22410,0,3.0,1,1.0,0,0,0,27805.0,0,0,1,0,1,0,0,0,0,1,0,PER,7
33,80677,34.0,21557,37501,21619,1,4.0,1,1.0,0,0,0,26892.33333333333,0,0,1,0,1,0,0,0,0,1,0,PER,7
34,79801,35.0,21212,37215,21374,1,5.0,1,1.0,0,0,0,26600.33333333333,0,0,1,0,1,0,0,0,0,1,0,PER,7
35,79027,36.0,20948,36980,21099,1,6.0,1,1.0,0,0,0,26342.33333333333,0,0,1,0,1,0,0,0,0,1,0,PER,7
36,78347,37.0,21061,36517,20769,1,7.0,1,1.0,0,0,0,26115.666666666668,0,0,1,0,1,0,0,0,0,1,0,PER,7
37,77081,38.0,20555,36085,20441,1,8.0,1,1.0,0,0,0,25693.666666666668,0,0,1,0,1,0,0,0,0,1,0,PER,7
38,77143,39.0,20724,35938,20481,0,9.0,1,1.0,0,0,0,25714.33333333333,0,0,1,0,1,0,0,0,0,1,0,PER,7
39,76473,40.0,20374,35839,20260,1,10.0,1,1.0,0,0,0,25491.0,0,0,1,0,1,0,0,0,0,1,0,PER,7
40,76434,41.0,20321,35902,20211,1,11.0,1,1.0,0,0,0,25478.0,0,0,1,0,1,0,0,0,0,1,0,PER,7
41,76260,42.0,20303,35735,20222,1,12.0,1,1.0,0,0,0,25420.0,0,0,1,0,1,0,0,0,0,1,0,PER,7
42,76479,43.0,20389,35885,20205,0,13.0,1,1.0,0,0,0,25493.0,0,0,1,0,1,0,0,0,0,1,0,PER,7
43,76730,44.0,20306,35921,20503,0,14.0,1,1.0,0,0,0,25576.666666666668,0,0,1,0,1,0,0,0,0,0,1,PER,7
44,76773,45.0,20364,35961,20448,0,15.0,1,1.0,0,0,0,25591.0,0,0,1,0,1,0,0,0,0,0,1,PER,7
45,76028,46.0,20296,35665,20067,1,16.0,1,1.0,0,0,0,25342.666666666668,0,0,1,0,1,0,0,0,0,0,1,PER,7
46,76682,47.0,20344,35984,20354,0,17.0,1,1.0,0,0,0,25560.666666666668,0,0,1,0,1,0,0,0,0,0,1,PER,7
47,76227,48.0,20163,35784,20280,0,18.0,1,1.0,0,0,0,25409.0,0,0,1,0,1,0,0,0,0,0,1,PER,7
48,76602,49.0,20299,35902,20401,0,19.0,1,1.0,0,0,0,25534.0,0,0,1,0,1,0,0,0,0,0,1,PER,7
49,77922,50.0,20432,36612,20878,0,20.0,1,1.0,0,0,0,25974.0,0,0,1,0,1,0,0,0,0,0,1,PER,7
50,77778,51.0,20592,36520,20666,0,21.0,1,1.0,0,0,0,25926.0,0,0,1,0,1,0,0,0,0,0,1,PER,7
51,78028,52.0,20546,36739,20743,0,22.0,1,1.0,0,0,0,26009.33333333333,0,0,1,0,1,0,0,0,0,0,1,PER,7
52,78197,53.0,20615,36643,20939,0,23.0,1,1.0,0,0,0,26065.666666666668,0,0,1,0,1,0,0,0,0,0,1,PER,7
53,78205,54.0,20710,36673,20822,0,24.0,1,1.0,0,0,0,26068.33333333333,0,0,1,0,1,0,0,0,0,0,1,PER,7
54,78491,55.0,20771,36863,20857,0,25.0,1,1.0,0,0,0,26163.666666666668,0,0,1,0,1,0,0,0,0,0,1,PER,7
55,78898,56.0,20668,37441,20789,0,26.0,1,1.0,0,0,0,26299.33333333333,0,0,1,0,1,0,0,0,0,0,1,PER,7
56,78873,57.0,20777,37156,20940,0,27.0,1,1.0,0,0,0,26291.0,0,0,1,0,1,0,0,0,0,0,1,PER,7
57,79457,58.0,20767,37657,21033,0,28.0,1,1.0,0,0,0,26485.666666666668,0,0,1,0,1,0,0,0,0,0,1,PER,7
58,78770,59.0,20680,37261,20829,0,29.0,1,1.0,0,0,0,26256.666666666668,0,0,1,0,1,0,0,0,0,0,1,PER,7
59,78977,60.0,20727,37271,20979,0,30.0,1,1.0,0,0,0,26325.666666666668,0,0,1,0,1,0,0,0,0,0,1,PER,7
60,78635,61.0,20604,37198,20833,0,31.0,1,1.0,0,0,0,26211.666666666668,0,0,1,0,1,0,0,0,0,0,1,PER,7
61,77997,62.0,20579,36774,20644,0,32.0,1,1.0,0,0,0,25999.0,0,0,1,0,1,0,0,0,0,0,1,PER,7
