Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver_1,driver_2,race_bit_0,race_bit_1,race_bit_2,race_bit_3,race_bit_4
43,78657,44.0,23492,31435,23730,0,28.0,0,13.0,0,0,0,26219.0,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,1,1,1
44,78634,45.0,23396,31526,23712,0,29.0,0,13.0,0,0,0,26211.33333333333,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
45,78749,46.0,23435,31458,23856,0,30.0,0,13.0,0,0,0,26249.666666666668,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
46,78709,47.0,23398,31638,23673,0,31.0,0,13.0,0,0,0,26236.33333333333,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
47,78763,48.0,23303,31617,23843,0,32.0,0,13.0,0,0,0,26254.33333333333,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
48,79918,49.0,23618,32080,24220,0,33.0,0,13.0,0,0,0,26639.33333333333,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
49,79165,50.0,23008,32128,24028,0,34.0,0,13.0,0,0,0,26388.0,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
50,78617,51.0,23132,31751,23734,0,35.0,0,12.0,0,0,0,26205.666666666668,1,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
51,78357,52.0,23239,31415,23703,1,36.0,0,12.0,0,0,0,26119.0,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
52,78558,53.0,23350,31448,23760,0,37.0,0,12.0,0,0,0,26186.0,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
53,78707,54.0,23365,31509,23833,0,38.0,0,12.0,0,0,0,26235.666666666668,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
54,78853,55.0,23446,31609,23798,0,39.0,0,12.0,0,0,0,26284.33333333333,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
55,78897,56.0,23499,31545,23853,0,40.0,0,12.0,0,0,0,26299.0,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
56,78871,57.0,23437,31555,23879,0,41.0,0,12.0,0,0,0,26290.33333333333,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
57,78863,58.0,23462,31574,23827,0,42.0,0,12.0,0,0,0,26287.666666666668,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
58,78840,59.0,23392,31576,23872,0,43.0,0,12.0,0,0,0,26280.0,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
59,78619,60.0,23299,31462,23858,0,44.0,0,12.0,0,0,0,26206.33333333333,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
60,78682,61.0,23267,31550,23865,0,45.0,0,12.0,0,0,0,26227.33333333333,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
61,79035,62.0,23366,31609,24060,0,46.0,0,12.0,0,0,0,26345.0,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
62,79096,63.0,23199,31751,24146,0,47.0,0,12.0,0,0,0,26365.33333333333,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
63,79502,64.0,23154,31955,24393,0,48.0,0,12.0,0,0,0,26500.666666666668,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
64,78922,65.0,23134,31805,23983,0,49.0,0,12.0,0,0,0,26307.33333333333,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
65,79271,66.0,23078,31843,24350,0,50.0,0,12.0,0,0,0,26423.666666666668,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
0,0,1.0,-97082,35786,61296,0,1.0,1,18.0,0,0,0,0.0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
1,113950,2.0,32003,36920,45027,1,2.0,1,17.0,0,0,0,37983.333333333336,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
2,123387,3.0,29632,34661,59094,0,3.0,1,16.0,0,1,0,41129.0,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
3,0,4.0,49016,61521,67463,0,1.0,1,17.0,0,0,1,59333.333333333336,0,1,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
4,0,5.0,46354,64766,59253,0,2.0,1,17.0,0,0,0,56791.0,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
5,146652,6.0,42994,44461,59197,0,3.0,1,17.0,0,0,0,48884.0,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
6,104550,7.0,31289,34562,38699,1,4.0,1,18.0,0,0,0,34850.0,0,1,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
7,101704,8.0,29820,34096,37788,1,5.0,1,18.0,0,0,0,33901.333333333336,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
8,100334,9.0,29136,33893,37305,1,6.0,1,18.0,0,0,0,33444.666666666664,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
9,101345,10.0,29302,34688,37355,0,7.0,1,17.0,0,0,0,33781.666666666664,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
10,99953,11.0,29553,33372,37028,1,8.0,1,16.0,0,0,0,33317.666666666664,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
11,100232,12.0,29254,33511,37467,0,9.0,1,15.0,0,0,0,33410.666666666664,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
12,99737,13.0,29185,33280,37272,1,10.0,1,14.0,0,0,0,33245.666666666664,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
13,98190,14.0,28235,33024,36931,1,11.0,1,13.0,0,0,0,32730.0,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
14,99005,15.0,28350,33402,37253,0,12.0,1,12.0,0,0,0,33001.666666666664,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
15,100182,16.0,29274,33703,37205,0,13.0,1,10.0,0,0,0,33394.0,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
16,100347,17.0,28533,34367,37447,0,14.0,1,6.0,0,0,0,33449.0,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
17,99125,18.0,28551,33228,37346,0,15.0,1,5.0,0,0,0,33041.666666666664,1,0,0,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
18,99027,19.0,28370,33291,37366,0,16.0,1,5.0,0,0,0,33009.0,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
19,99482,20.0,28421,33657,37404,0,17.0,1,4.0,0,0,0,33160.666666666664,1,0,0,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
20,99339,21.0,28544,33526,37269,0,18.0,1,4.0,0,0,0,33113.0,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
21,99594,22.0,28462,33809,37323,0,19.0,1,4.0,0,0,0,33198.0,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
22,99486,23.0,28570,33667,37249,0,20.0,1,4.0,0,0,0,33162.0,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
23,100516,24.0,28564,33830,38122,0,21.0,1,6.0,0,0,0,33505.333333333336,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
24,100220,25.0,28971,33830,37419,0,22.0,1,6.0,0,0,0,33406.666666666664,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
25,116574,26.0,28661,33897,54016,0,23.0,1,6.0,0,1,0,38858.0,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
26,0,27.0,54736,51848,64643,0,1.0,1,10.0,0,0,1,57075.66666666666,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
27,0,28.0,47800,51814,61728,0,2.0,1,10.0,0,0,0,53780.66666666666,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
28,101531,29.0,30170,34199,37162,0,3.0,1,10.0,0,0,0,33843.666666666664,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
29,99146,30.0,28869,33358,36919,0,4.0,1,10.0,0,0,0,33048.666666666664,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
30,98398,31.0,28454,33172,36772,0,5.0,1,10.0,0,0,0,32799.333333333336,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
